atmospheric_temp,CH4_concentration,run
1.82405637258008,729.2,1
1.86229094147449,729.2,1
1.9018782778793,729.2,1
1.94288029451483,729.2,1
1.98395695237161,729.2,1
2.02571382832279,729.2,1
2.06899340782534,729.2,1
2.11156358070117,729.2,1
2.1538889667206,729.2,1
2.19786285424886,729.2,1
2.24291976794678,729.2,1
2.28878038428799,729.2,1
2.33506127649276,729.2,1
2.38045533168227,729.2,1
2.42479199550482,729.2,1
2.46859258247869,729.2,1
2.51321223208677,729.2,1
2.55846614784365,729.2,1
2.60397898243483,729.2,1
2.65006042256864,729.2,1
2.69681145426005,729.2,1
2.74424051355677,729.2,1
2.79191285407738,729.2,1
2.83854161224722,729.2,1
2.886010377629,729.2,1
2.93311981840698,729.2,1
2.97930005113508,729.2,1
3.02522916528254,729.2,1
3.07153800407388,729.2,1
3.11819176132792,729.2,1
3.1690579616807,729.2,1
3.21573949991184,729.2,1
3.26100158836762,729.2,1
15.9206464724456,729.2,1
19.7422439785673,729.2,1
22.1040976578562,729.2,1
23.8646336386828,729.2,1
25.2886464695871,729.2,1
26.4766654839961,729.2,1
27.4977758763435,729.2,1
28.4011300333116,729.2,1
29.1900175227754,729.2,1
29.8753257928288,729.2,1
30.5164601157607,729.2,1
31.112359364383,729.2,1
31.6611157453234,729.2,1
32.1773360076695,729.2,1
32.6548326115357,729.2,1
33.0966742966748,729.2,1
33.5097909308263,729.2,1
33.8977475228392,729.2,1
34.2634813123918,729.2,1
34.6094409953333,729.2,1
34.9376893762464,729.2,1
35.2465575939652,729.2,1
35.5380548783824,729.2,1
35.813892237634,729.2,1
36.0755387135094,729.2,1
36.3242649674563,729.2,1
36.5611774741238,729.2,1
36.7872456512781,729.2,1
37.0033236074762,729.2,1
37.2101677403494,729.2,1
37.4084511005746,729.2,1
37.5956302230311,729.2,1
37.7725364355197,729.2,1
37.93990532061,729.2,1
38.0983906733378,729.2,1
38.2485759946521,729.2,1
38.3909840244166,729.2,1
38.5260847015187,729.2,1
38.6543018521047,729.2,1
38.7760188416445,729.2,1
38.8915833772755,729.2,1
39.0015333019196,729.2,1
39.1061461780454,729.2,1
39.2056759206553,729.2,1
39.3003552445336,729.2,1
39.3903977949847,729.2,1
39.4760000095029,729.2,1
39.5573427497692,729.2,1
39.6345927366904,729.2,1
39.7079038159451,729.2,1
39.7774180769826,729.2,1
39.8434751707747,729.2,1
39.9061887665329,729.2,1
39.9656643791055,729.2,1
40.0219999893707,729.2,1
40.0752866003735,729.2,1
40.1256087367396,729.2,1
40.1730448936769,729.2,1
40.2176679411459,729.2,1
40.2595454880296,729.2,1
40.2987402104554,729.2,1
40.3355085053845,729.2,1
40.3699002098797,729.2,1
40.4019615478323,729.2,1
40.4317353188868,729.2,1
40.4592610695619,729.2,1
40.4845752481117,729.2,1
40.5077113444753,729.2,1
40.5287000165036,729.2,1
40.5475692035046,729.2,1
40.5643442280363,729.2,1
40.5784298530094,729.2,1
40.5898516910542,729.2,1
40.5986314353427,729.2,1
40.6047869553097,729.2,1
40.6083323743013,729.2,1
40.6092781297998,729.2,1
40.6076310168076,729.2,1
40.6033942148228,729.2,1
40.5965672985903,729.2,1
40.587146232758,729.2,1
40.5759444315756,729.2,1
40.5629546302853,729.2,1
40.5481677753816,729.2,1
40.5315729958653,729.2,1
40.5131575685929,729.2,1
40.4929068774826,729.2,1
40.4708043662723,729.2,1
40.4468314845257,729.2,1
40.4209676264937,729.2,1
40.3931900623883,729.2,1
40.365549900932,729.2,1
40.3380482891227,729.2,1
40.3106864005348,729.2,1
40.2834654348301,729.2,1
40.2563866172688,729.2,1
40.2294511982122,729.2,1
40.2026604526195,729.2,1
40.1760156795392,729.2,1
40.1495182015936,729.2,1
0.0,729.2,2
0.000636312623554,729.199999999264,2
0.0011380847774862,729.164836477088,2
0.0015990094000014,729.124236251561,2
0.0020921053782536,729.165033588623,2
0.0026530449518753,729.332475751991,2
0.0031921091921485,729.482289165543,2
0.0037082931486467,729.606178308126,2
0.0043345066478971,729.907621150808,2
0.0049210799569727,730.15244817981,2
0.0055380754282488,730.445394225442,2
0.0062003087943863,730.804947956829,2
0.0068603495001581,731.145629311411,2
0.0075228117022512,731.453456168185,2
0.0082528591785859,731.760620910303,2
0.0090627803848935,731.928516885609,2
0.0102215137609259,732.241396996177,2
0.0112577461075583,732.228840622009,2
0.0112413845479157,730.564148342106,2
0.0114407649502509,729.205608286799,2
0.0125365891175819,729.20000000216,2
0.0136550841342982,729.2,2
0.0147963346225525,729.2,2
0.0159573007788302,729.2,2
0.0171383369623996,729.2,2
0.0183398038405345,729.2,2
0.0195620684950965,729.2,2
0.0208090697882959,729.2,2
0.0220776172493687,729.2,2
0.0233680978381914,729.2,2
0.0246809053713194,729.2,2
0.0260164499135153,729.2,2
0.027379646789687,729.2,2
0.0287663873280686,729.2,2
0.0301771031774373,729.2,2
0.0316122148792782,729.2,2
0.0330721790667938,729.2,2
0.0345631835102312,729.2,2
0.036079919185506,729.2,2
0.0376228376443183,729.2,2
0.0391924170547067,729.2,2
0.0407891345273089,729.2,2
0.0424191190947423,729.2,2
0.0440788305795282,729.2,2
0.0457671880295546,729.2,2
0.0474845290956303,729.2,2
0.0492315224633971,729.2,2
0.0510114176535534,729.2,2
0.0528248922279306,729.2,2
0.0546721382330515,729.2,2
0.0565545714586972,729.2,2
0.0584738299448953,729.2,2
0.0604254401659572,729.2,2
0.0624318011712412,729.2,2
0.0644598512559569,729.2,2
0.0665299106460752,729.2,2
0.0686333031317441,729.2,2
0.070776586676477,729.2,2
0.0729626618344233,729.2,2
0.0751796748542302,729.2,2
0.0774346275610746,729.2,2
0.0797337571862426,729.2,2
0.0820775815734764,729.2,2
0.0844647676886509,729.2,2
0.0868930283331298,729.2,2
0.0893649151541516,729.2,2
0.0918823890262373,729.2,2
0.0944543537877076,729.2,2
0.0970751640067824,729.2,2
0.0997410051470291,729.2,2
0.102452487559613,729.2,2
0.105211761988104,729.2,2
0.108019718261975,729.2,2
0.110880310963756,729.2,2
0.11379738542666,729.2,2
0.116767763790171,729.2,2
0.119794642110076,729.2,2
0.122873790462696,729.2,2
0.126016033854068,729.2,2
0.129212544017989,729.2,2
0.132461114163124,729.2,2
0.1358207848621,729.2,2
0.139224230661783,729.2,2
0.142684176326298,729.2,2
0.146206248530109,729.2,2
0.149790846059559,729.2,2
0.153439827662545,729.2,2
0.157184611433411,729.2,2
0.160990969863113,729.2,2
0.164868858839762,729.2,2
0.168819272550201,729.2,2
0.172854152973603,729.2,2
0.176964013354391,729.2,2
0.181158750550665,729.2,2
0.185428445749535,729.2,2
0.189788450955895,729.2,2
0.194253743071707,729.2,2
0.198793747463933,729.2,2
0.203435253447974,729.2,2
0.208147126823472,729.2,2
0.212949203681527,729.2,2
0.217849841755254,729.2,2
0.222677870785325,729.2,2
0.228019649356236,729.2,2
0.233357989355475,729.2,2
0.238762409413168,729.2,2
0.244139861785897,729.2,2
0.249604313505102,729.2,2
0.25511512178068,729.2,2
0.260669142403917,729.2,2
0.266324769814897,729.2,2
0.272081087274964,729.2,2
0.277966414479332,729.2,2
0.283322656299871,729.2,2
0.288720399400776,729.2,2
0.294175282805101,729.2,2
0.299681668199511,729.2,2
0.305212530164235,729.2,2
0.31078893957562,729.2,2
0.316369442488095,729.2,2
0.321992677330538,729.2,2
0.327625786383155,729.2,2
0.333503757552179,729.2,2
0.340259901524525,729.2,2
0.347198138405753,729.2,2
0.354124569553673,729.2,2
0.36123215038067,729.2,2
0.368435648717797,729.2,2
0.375734749019476,729.2,2
0.383102655692442,729.2,2
0.390636291844793,729.2,2
0.398441831759838,729.2,2
0.406610806155525,729.2,2
0.414449251801789,729.2,2
0.422453851144844,729.2,2
0.430486705218093,729.2,2
0.438570224459821,729.2,2
0.446678841451082,729.2,2
0.454878661119895,729.2,2
0.463299051289827,729.2,2
0.471701033324926,729.2,2
0.480292432924927,729.2,2
0.48897013749029,729.2,2
0.497777923351145,729.2,2
0.506533782934945,729.2,2
0.515522697789294,729.2,2
0.524715435975323,729.2,2
0.534013657631321,729.2,2
0.543469456971505,729.2,2
0.553107300104752,729.2,2
0.563064146218057,729.2,2
0.573225659750641,729.2,2
0.58405919167157,729.2,2
0.595020672528449,729.2,2
0.606596542128414,729.2,2
0.618438909442771,729.2,2
0.63078762492713,729.2,2
0.643628476077387,729.2,2
0.657197484842285,729.2,2
0.670609601234356,729.2,2
0.684259048111805,729.2,2
0.698221138801406,729.2,2
0.711789959900916,729.2,2
0.725344492777531,729.2,2
0.739187875374541,729.2,2
0.752268715201107,729.2,2
0.765156803524166,729.2,2
0.778546787279529,729.2,2
0.792187587105516,729.2,2
0.805749193131658,729.2,2
0.818456949123885,729.2,2
0.832143367464506,729.2,2
0.845298884901531,729.2,2
0.858761167815924,729.2,2
0.873184662483792,729.2,2
0.887706130768535,729.2,2
0.902319957321899,729.2,2
0.91682855935887,729.2,2
0.932413554058729,729.2,2
0.948011409531279,729.2,2
0.964415916485362,729.2,2
0.98071142955758,729.2,2
0.996210590260087,729.2,2
1.01019119573419,729.2,2
1.02444185940365,729.2,2
1.03916027697572,729.2,2
1.0542107259861,729.2,2
1.07005464309725,729.2,2
1.08629799913397,729.2,2
1.10196831072677,729.2,2
1.11812918763394,729.2,2
1.13491368080187,729.2,2
1.15172566776779,729.2,2
1.16872344437889,729.2,2
1.18605822920479,729.2,2
1.20338393661229,729.2,2
1.21920794915578,729.2,2
1.23661169489416,729.2,2
1.25549048554684,729.2,2
1.27515950585783,729.2,2
1.29470904237548,729.2,2
1.31567998397006,729.2,2
1.33912969302921,729.2,2
1.36295867028198,729.2,2
1.38708158232204,729.2,2
1.41188270470944,729.2,2
1.43827811692077,729.2,2
1.4661162813416,729.2,2
1.49475303718238,729.2,2
1.524242937952,729.2,2
1.55420177444719,729.2,2
1.5848507309546,729.2,2
1.61614518482315,729.2,2
1.64810239278333,729.2,2
1.68119172199748,729.2,2
1.71522412387852,729.2,2
1.75042226297028,729.2,2
1.78666183004277,729.2,2
1.82395047219907,729.2,2
1.86218579027896,729.2,2
1.90177389086489,729.2,2
1.94277668862528,729.2,2
1.9838541227464,729.2,2
2.02561177641362,729.2,2
2.0688921498049,729.2,2
2.11146309864368,729.2,2
2.15378924834505,729.2,2
2.19776391687423,729.2,2
2.24282161967207,729.2,2
2.28868302886238,729.2,2
2.33496471116121,729.2,2
2.3803595354559,729.2,2
2.42469694663925,729.2,2
2.46849826439104,729.2,2
2.51311865002566,729.2,2
2.55837330500361,729.2,2
2.6038868758582,729.2,2
2.64996905243561,729.2,2
2.6967208211342,729.2,2
2.74415062140438,729.2,2
2.79182369863625,729.2,2
2.83845317254633,729.2,2
2.88592265771514,729.2,2
2.93303280677502,729.2,2
2.97921372957644,729.2,2
3.0251435232626,729.2,2
3.07145303986549,729.2,2
3.11810747289349,729.2,2
3.1689743940609,729.2,2
3.21565659651224,729.2,2
3.2609193270193,729.2,2
15.9206892110065,729.2,2
19.7422829278184,729.2,2
22.1041349973576,729.2,2
23.8646697407543,729.2,2
25.2886814562643,729.2,2
26.4766995224179,729.2,2
27.4978090816726,729.2,2
28.4011624537839,729.2,2
29.1900493203511,729.2,2
29.8753571558599,729.2,2
30.5164909841029,729.2,2
31.1123897341514,729.2,2
31.6611456588615,729.2,2
32.1773654617318,729.2,2
32.6548616553125,729.2,2
33.0967029805615,729.2,2
33.5098192849713,729.2,2
33.8977755715582,729.2,2
34.2635090755009,729.2,2
34.6094684891183,729.2,2
34.9377166141859,729.2,2
35.2465846029148,729.2,2
35.5380816807533,729.2,2
35.8139188522503,729.2,2
36.0755651562643,729.2,2
36.3242912518268,729.2,2
36.5612036115797,729.2,2
36.7872716516016,729.2,2
37.0033494790254,729.2,2
37.2101934902708,729.2,2
37.4084767349759,729.2,2
37.5956557608077,729.2,2
37.7725618934231,729.2,2
37.9399307135745,729.2,2
38.0984160147485,729.2,2
38.2486012965672,729.2,2
38.3910092977525,729.2,2
38.5261099562061,729.2,2
38.6543270972193,729.2,2
38.7760440855196,729.2,2
38.891608627598,729.2,2
39.001558565008,729.2,2
39.1061714597724,729.2,2
39.2057012265022,729.2,2
39.3003805796382,729.2,2
39.3904231641826,729.2,2
39.4760254173645,729.2,2
39.5573682006327,729.2,2
39.6346182346909,729.2,2
39.7079293650411,729.2,2
39.7774436809792,729.2,2
39.8435008323289,729.2,2
39.906214488213,729.2,2
39.9656901634047,729.2,2
40.0220258387194,729.2,2
40.0753125171507,729.2,2
40.1256347232838,729.2,2
40.1730709522963,729.2,2
40.2176940741275,729.2,2
40.2595716976479,729.2,2
40.2987664989815,729.2,2
40.3355348742415,729.2,2
40.3699266605113,729.2,2
40.4019880817072,729.2,2
40.431761937504,729.2,2
40.4592877744548,729.2,2
40.484602040853,729.2,2
40.507738226682,729.2,2
40.5287269898417,729.2,2
40.5475962696939,729.2,2
40.564371388855,729.2,2
40.5784571132307,729.2,2
40.5898790555321,729.2,2
40.5986589090266,729.2,2
40.6048145432606,729.2,2
40.6083600817066,729.2,2
40.6093059619899,729.2,2
40.6076589792725,729.2,2
40.6034223132291,729.2,2
40.5965955387996,729.2,2
40.5871746208457,729.2,2
40.5759729698194,729.2,2
40.5629833211255,729.2,2
40.5481966214288,729.2,2
40.5316019999083,729.2,2
40.513186733607,729.2,2
40.4929362066393,729.2,2
40.4708338629492,729.2,2
40.4468611523175,729.2,2
40.4209974692235,729.2,2
40.3932200841207,729.2,2
40.365580095037,729.2,2
40.3380786488905,729.2,2
40.3107169191754,729.2,2
40.2834961054731,729.2,2
40.2564174329631,729.2,2
40.2294821519258,729.2,2
40.2026915372397,729.2,2
40.1760468878719,729.2,2
40.1495495263635,729.2,2
0.0,729.2,3
0.0006363126235634,729.199999999264,3
0.0011380846971963,729.164836477,3
0.0015990090077246,729.124236250523,3
0.002092104229602,729.165033585525,3
0.0026530423421337,729.33247575293,3
0.0031921040960816,729.482289191846,3
0.003708283201518,729.606178406954,3
0.0043344811055641,729.907621566246,3
0.004920986829222,730.152450408213,3
0.0055376953353441,730.445406097511,3
0.0061988192554604,730.805006797635,3
0.0068549023014502,731.145892983618,3
0.007504142542141,731.454529599653,3
0.0081933116176477,731.764739478807,3
0.0088978529497152,731.943754159579,3
0.0099297684337737,732.300514402997,3
0.0110819819121247,732.504038390029,3
0.012011529526364,732.297709689789,3
0.0115890575401963,729.977296508088,3
0.0121859026336182,729.201604389294,3
0.0133040999542674,729.200000000309,3
0.0144460929795548,729.2,3
0.0156078002955641,729.2,3
0.016789576283422,729.2,3
0.0179917816326315,729.2,3
0.0192147834474732,729.2,3
0.0204625208199402,729.2,3
0.021731803093668,729.2,3
0.0230230172515203,729.2,3
0.0243365571332323,729.2,3
0.0256728328274824,729.2,3
0.027036759941857,729.2,3
0.0284242295671995,729.2,3
0.0298356733768111,729.2,3
0.0312715119358405,729.2,3
0.0327322019029965,729.2,3
0.0342239313996797,729.2,3
0.0357413910975871,729.2,3
0.0372850325729545,729.2,3
0.0388553340196304,729.2,3
0.0404527725737657,729.2,3
0.042083477611122,729.2,3
0.0437439087517083,729.2,3
0.0454329849803551,729.2,3
0.0471510439646033,729.2,3
0.0488987544251112,729.2,3
0.0506793660608167,729.2,3
0.0524935564674372,729.2,3
0.0543415176981639,729.2,3
0.0562246656169613,729.2,3
0.0581446383495992,729.2,3
0.0600969621191291,729.2,3
0.0621040372007849,729.2,3
0.0641328000674088,729.2,3
0.0662035720556845,729.2,3
0.0683076764756561,729.2,3
0.0704516716436585,729.2,3
0.0726384582649429,729.2,3
0.0748561819388952,729.2,3
0.0771118448659533,729.2,3
0.079411684608,729.2,3
0.081756219028722,729.2,3
0.084144115014366,729.2,3
0.0865730852362332,729.2,3
0.0890456814710817,729.2,3
0.0915638646902022,729.2,3
0.0941365391968488,729.2,3
0.0967580592480548,729.2,3
0.0994246100958723,729.2,3
0.102136802115434,729.2,3
0.104896786155116,729.2,3
0.107705452081869,729.2,3
0.110566754675928,729.2,3
0.113484539460535,729.2,3
0.116455628396834,729.2,3
0.119483217695637,729.2,3
0.122563077201055,729.2,3
0.125706032468942,729.2,3
0.12890325476182,729.2,3
0.13215253716284,729.2,3
0.13551292327026,729.2,3
0.138917084143649,729.2,3
0.142377745190569,729.2,3
0.145900533360138,729.2,3
0.149485847444262,729.2,3
0.153135546270364,729.2,3
0.156881049509373,729.2,3
0.160688127894448,729.2,3
0.164566737801122,729.2,3
0.168517873447851,729.2,3
0.17255347739414,729.2,3
0.176664062386288,729.2,3
0.180859525756601,729.2,3
0.185129948174745,729.2,3
0.189490682388125,729.2,3
0.193956706014697,729.2,3
0.198497442879395,729.2,3
0.20313968359767,729.2,3
0.207852292408949,729.2,3
0.212655106358273,729.2,3
0.217556483561277,729.2,3
0.222385245342254,729.2,3
0.227727778812587,729.2,3
0.233066870628629,729.2,3
0.23847204278663,729.2,3
0.24385024307841,729.2,3
0.249315444072908,729.2,3
0.254827001001685,729.2,3
0.260381769545284,729.2,3
0.266038146940829,729.2,3
0.271795216402272,729.2,3
0.277681298977532,729.2,3
0.283038268384856,729.2,3
0.288436738415163,729.2,3
0.293892348817885,729.2,3
0.299399461009339,729.2,3
0.304931048300838,729.2,3
0.310508182547575,729.2,3
0.316089407844829,729.2,3
0.32171336444763,729.2,3
0.327347193102698,729.2,3
0.333225892401154,729.2,3
0.339982801787546,729.2,3
0.346921808908928,729.2,3
0.35384900605652,729.2,3
0.360957357385524,729.2,3
0.368161626799778,729.2,3
0.375461498772505,729.2,3
0.382830176610828,729.2,3
0.390364587917712,729.2,3
0.398170911925348,729.2,3
0.406340683536732,729.2,3
0.414179908418749,729.2,3
0.422185291310861,729.2,3
0.430218927106457,729.2,3
0.438303227224279,729.2,3
0.446412623157996,729.2,3
0.454613222713807,729.2,3
0.463034399336557,729.2,3
0.471437163876653,729.2,3
0.480029350531938,729.2,3
0.488707842591718,729.2,3
0.497516418258943,729.2,3
0.506273062087279,729.2,3
0.515262767861276,729.2,3
0.524456302352874,729.2,3
0.533755321432032,729.2,3
0.543211921517209,729.2,3
0.552850569727355,729.2,3
0.562808230966424,729.2,3
0.572970564750414,729.2,3
0.58380494156738,729.2,3
0.594767268944429,729.2,3
0.606344006864829,729.2,3
0.618187249609242,729.2,3
0.630536857398178,729.2,3
0.643378616910884,729.2,3
0.656948559530551,729.2,3
0.670361598910008,729.2,3
0.684011973997566,729.2,3
0.697975001047483,729.2,3
0.711544738141125,729.2,3
0.725100181900368,729.2,3
0.738944482307639,729.2,3
0.752026204991696,729.2,3
0.764915164093888,729.2,3
0.778306033997955,729.2,3
0.791947725306262,729.2,3
0.805510215215795,729.2,3
0.818218817499858,729.2,3
0.831906115967903,729.2,3
0.845062488765631,729.2,3
0.858525634729548,729.2,3
0.872950025012987,729.2,3
0.887472388151837,729.2,3
0.902087108605275,729.2,3
0.916596596133541,729.2,3
0.932182512409481,729.2,3
0.947781285279152,729.2,3
0.964186735074496,729.2,3
0.980483182153591,729.2,3
0.995983242827598,729.2,3
1.00996468813891,729.2,3
1.02421619769222,729.2,3
1.03893547427255,729.2,3
1.05398679029134,729.2,3
1.06983159893182,729.2,3
1.0860758564561,729.2,3
1.1017470445268,729.2,3
1.11790881099543,729.2,3
1.13469421128188,729.2,3
1.15150710078284,729.2,3
1.16850577961265,729.2,3
1.18584147053548,729.2,3
1.20316807516705,729.2,3
1.21899292414168,729.2,3
1.23639755245594,729.2,3
1.25527726781425,729.2,3
1.27494723157938,729.2,3
1.29449769999227,729.2,3
1.31546961526713,729.2,3
1.33892037521993,729.2,3
1.3627504092043,729.2,3
1.38687438076709,729.2,3
1.4116765779766,729.2,3
1.43807310987468,729.2,3
1.46591243296623,729.2,3
1.49455036472077,729.2,3
1.52404145981689,729.2,3
1.55400149623336,729.2,3
1.58465166487494,729.2,3
1.61594733821239,729.2,3
1.64790577512758,729.2,3
1.68099635716924,729.2,3
1.71503002895503,729.2,3
1.75022946074531,729.2,3
1.78647033837014,729.2,3
1.8237603091218,729.2,3
1.86199697089392,729.2,3
1.90158644212473,729.2,3
1.94259064098163,729.2,3
1.98366946749578,729.2,3
2.02542851618776,729.2,3
2.06871031367183,729.2,3
2.11128265443699,729.2,3
2.15361017403457,729.2,3
2.19758624358685,729.2,3
2.2426453619774,729.2,3
2.2885081935186,729.2,3
2.33479129324563,729.2,3
2.38018749729911,729.2,3
2.4245262492141,729.2,3
2.46832887793918,729.2,3
2.51295058399663,729.2,3
2.55820656515805,729.2,3
2.60372145690756,729.2,3
2.64980495472682,729.2,3
2.69655804570272,729.2,3
2.74398917539712,729.2,3
2.79166357442136,729.2,3
2.83829433248165,729.2,3
2.88576510909164,729.2,3
2.932876528951,729.2,3
2.97905868986954,729.2,3
3.02498970277309,729.2,3
3.07130043551254,729.2,3
3.11795608103863,729.2,3
3.16882429562612,729.2,3
3.21550768986607,729.2,3
3.26077157236277,729.2,3
15.9207529733981,729.2,3
19.7423421952808,729.2,3
22.1041922731657,729.2,3
23.8647253598077,729.2,3
25.2887355041461,729.2,3
26.4767522038347,729.2,3
27.4978605437211,729.2,3
28.4012127514953,729.2,3
29.1900986918383,729.2,3
29.8754058845905,729.2,3
30.5165389701398,729.2,3
31.1124369664861,729.2,3
31.661192199515,729.2,3
32.1774113026426,729.2,3
32.6549068706338,729.2,3
33.0967476468251,729.2,3
33.5098634475612,729.2,3
33.8978192670576,729.2,3
34.2635523337023,729.2,3
34.6095113344878,729.2,3
