0.00950561989124285,0.297464606513689,0.306970226404932,19.0197831178096,0.0860223075384803,0,0,278.3,729.2,270.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00950596322913892,0.302937098519477,0.312443061748616,18.9151088699315,0.0876474636238348,0,0,278.332338278851,729.199999999264,270.1,0,0,0.000636272088984067,-4.77241293359021e-13,4.05350720853598e-08,0.000636312623578565,9.47249139844035e-05,2.63796973413889e-05,1.09254909646284e-07,0,0,0.252270965560829,-2.09255495584236e-09,-1.51276500988065e-12
0.009510002042484,0.308510268616364,0.318020270658848,18.8897118118868,0.0893033225858889,0,0,278.358962987085,729.164836483403,270.100207355035,0,0,0.00116007572153229,-2.28063976908121e-05,8.21327309056402e-07,0.00113809065115026,0.000199856858652755,8.08578885098186e-05,5.70171559485483e-07,0,0,0.45997035750294,-0.0999969495869642,0.00161772398337453
0.00951034538038006,0.314185968991254,0.323696314371634,19.1213772311719,0.0909904644714738,0,0,278.383654053914,729.124236299786,270.100624088869,0,0,0.00164579647003801,-4.91396554490838e-05,2.37099287893512e-06,0.00159902780746761,0.000314885953751026,0.000154562524877112,1.44533674826881e-06,0,0,0.652585409723867,-0.215454529127156,0.00486896077799588
0.00951438419372515,0.319966085905957,0.329480470099682,19.5090610650158,0.0927094802858183,0,0,278.407256990793,729.165033695031,270.101252280788,0,0,0.00211007452814877,-2.26783465373779e-05,4.74616044508595e-06,0.00209214234205621,0.000446206128399674,0.000244436213223144,2.71770035791958e-06,0,0,0.836711958448428,-0.0994361250990703,0.0097699323643518
0.00951842300707022,0.325852540324066,0.335370963331136,19.5004549333117,0.0944609721995776,0,0,278.430091639907,729.332475780865,270.102094066484,0,0,0.00255920559539992,8.59161518308527e-05,7.98003259275086e-06,0.00265310177982322,0.00059873653940458,0.000350908850620257,4.36897137557653e-06,0,0,1.01484509307338,0.376730636260536,0.0163373007973051
0.010169170023994,0.33184728854937,0.342016458573364,19.4625365998159,0.0962455537597732,0,0,278.452356999265,729.482288982315,270.103151638962,0,0,0.00299710671856358,0.000183065644160024,1.20013838649305e-05,0.00319217374658824,0.00076021681641261,0.000471356322172196,6.3824758881728e-06,0,0,1.18853719739253,0.8027649070812,0.0245881752604252
0.0101732088373391,0.337952322876018,0.348125531713357,20.0235406641442,0.0980638501047189,0,0,278.474273410578,729.606178289858,270.104427249459,0,0,0.00342811344183667,0.000263395845487559,1.68142349830664e-05,0.00370832352230702,0.000926947352984157,0.00060191436576201,8.71387368501145e-06,0,0,1.35950715744911,1.1550775890809,0.0345401192660177
0.0101772476506841,0.344169672250627,0.354346919901311,19.9340053291859,0.0999164981830059,0,0,278.495882257249,729.907623372929,270.105923208391,0,0,0.00385304101174683,0.000458821656394685,2.25391867358562e-05,0.00433440185487704,0.00111609746054755,0.000744840375579703,1.13275306670219e-05,0,0,1.52807780524348,2.01231803862878,0.0462111580019212
0.0101812864640292,0.350501402946593,0.360682689410622,20.1414662138841,0.101804146976626,0,0,278.517292175688,730.152460484723,270.10764188631,0,0,0.00427402678115384,0.000617515485476377,2.90561244908234e-05,0.00492059839112073,0.00130960935490561,0.000898295777617104,1.421525559663e-05,0,0,1.69509661357337,2.70857844414366,0.0596197858277028
